url,categoria,nombre,variante,sku,precio_lista,precio_transferencia,stock,disponible,descripcion,imagen
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,4.50 Mts,005486/AG,80704.54,72634.09,1897,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,5.00 Mts,005486/AH,89684.43,80715.99,1654,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,5.50 Mts,005486/AI,98664.31,88797.88,1624,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,6.00 Mts,005486/AJ,107615.6,96854.04,875,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,6.50 Mts,005486/AK,116595.48,104935.93,37,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,7.00 Mts,005486/AL,125546.76,112992.08,196,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,7.50 Mts,005486/AM,134526.64,121073.98,35,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,8.00 Mts,005486/AN,143506.52,129155.87,35,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,8.50 Mts,005486/AÑ,152457.81,137212.03,35,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,9.00 Mts,005486/AO,161437.69,145293.92,35,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,9.50 Mts,005486/AP,170388.97,153350.07,35,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,10.00 Mts,005486/AQ,179368.85,161431.97,35,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-cincalum,Siderometalúrgico > Chapas > Trapezoidal > Cincalum,Chapa Trapezoidal Cincalum,13.00 Mts,005486/AT,233190.95,209871.86,410,True,"Comprá online Chapa Trapezoidal Cincalum por $53.822,09. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/8866-4c8066a5915a34685716663585342958-640-0-copia-bb26222cc7895fae5d17661791305728-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,3.00 Mts,005970/AE,76843.77,69159.39,64,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,3.50 Mts,005970/AF,89655.83,80690.25,148,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,4.00 Mts,005970/AG,102467.89,92221.1,78,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,4.50 Mts,005970/AH,115279.95,103751.96,326,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,5.00 Mts,005970/AI,128092.02,115282.82,1359,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,5.50 Mts,005970/AJ,140875.47,126787.92,585,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,6.00 Mts,005970/AK,153687.53,138318.78,58,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,6.50 Mts,005970/AL,166499.59,149849.63,29,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,7.00 Mts,005970/AM,179311.65,161380.49,353,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,7.50 Mts,005970/AN,192123.72,172911.35,40,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,8.00 Mts,005970/AÑ,204935.78,184442.2,35,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,8.50 Mts,005970/AO,217747.84,195973.06,38,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,9.00 Mts,005970/AP,230531.31,207478.18,34,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,9.50 Mts,005970/AQ,243343.37,219009.03,25,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,10.00 Mts,005970/AR,256155.43,230539.89,35,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/chapa-trapezoidal-negra,Siderometalúrgico > Chapas > Trapezoidal > Color,Chapa Trapezoidal Negra,13.00 Mts,005970/AA,332999.19,299699.27,135,True,"Comprá online Chapa Trapezoidal Negra por $76.843,77. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/chapa-negra-trape-705ae7ce237be281cf17660017682870-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"12.5 x 12.5 mm / 1,25 mm",005021,11155.11,10039.6,1091,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"15 x 15 mm / 1,25 mm",005023,12706.09,11435.48,1204,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"20 x 20 mm / 1,25 mm",005025,17120.41,15408.37,597,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"25 x 25 mm / 1,25 mm",005027,21624.21,19461.79,424,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"30 x 30 mm / 1,25 mm",005029,25799.92,23219.93,501,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"40 x 40 mm / 1,25 mm",005031,34151.34,30736.21,557,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"40 x 40 mm / 1,60 mm",005093,46350.38,41715.34,1155,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"50 x 50 mm / 1,25 mm",005033,44143.22,39728.9,226,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
https://carlosisla.com.ar/productos/canos-estructurales-cuadrados-x-6-metros-hgr43,Siderometalúrgico > Estructurales > Cuadrado,CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS,"60 x 60 mm / 1,25 mm",005035,52405.16,47164.64,231,True,"Comprá online CAÑOS ESTRUCTURALES CUADRADOS X 6 METROS por $7.665,41. Hacé tu pedido y pagalo online.",https://acdn-us.mitiendanube.com/stores/001/164/733/products/estructural-cuadrado-efd31e9fdbea0b4ed517660025145517-1024-1024.webp
